baselineId,file,patternId,riskTier,originalText,normalizedTextHash,baselineLocator,baselineContextHash,sourceFileHash,scannerConfigHash,line,column
claim-b0d595bf9df624ced034,content/guides/switching-from-cloud-period-trackers.mdx,case-citation,HIGH,"After the Supreme Court decision in Dobbs v. Jackson Women's Health Organization in 2022, the subpoena risk stopped being theoretical in states with abortion bans.",36ff0d43afbb7fa54804ddc2dc30a3a12d354b8404f1639b4dd48e5209e75f6e,body:root.children[3].sentence[3],2c609139abaf8ad4b625c1e17811d2c2ec7b4d71d9a4e91a71571c88c873309c,3218a831ba48f066e34cc428b27245168a4d4018e00633ef799d084f55bf2b7d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,252
claim-b3082842c202ed1229d4,content/guides/switching-from-cloud-period-trackers.mdx,named-case,HIGH,"After the Supreme Court decision in Dobbs v. Jackson Women's Health Organization in 2022, the subpoena risk stopped being theoretical in states with abortion bans.",36ff0d43afbb7fa54804ddc2dc30a3a12d354b8404f1639b4dd48e5209e75f6e,body:root.children[3].sentence[3],2c609139abaf8ad4b625c1e17811d2c2ec7b4d71d9a4e91a71571c88c873309c,3218a831ba48f066e34cc428b27245168a4d4018e00633ef799d084f55bf2b7d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,252
claim-b67a9a69737287cdd4a3,content/guides/switching-from-flo-complete-guide.mdx,ftc,HIGH,"In January 2021, the FTC took enforcement action against Flo Health for sharing user health data, including period dates and pregnancy status, with Facebook, Google, and Flurry through embedded analytics code.",27f99eb41a7b7f299bbe86bf2aa6a54a87e16899051eeb99b7bb356a8fa7a70d,body:root.children[1].sentence[0],c1ae1c492865d47cf8d8f58db61587fbb773b1fdad35beeb2a57e1f7da7f3d28,63737fc83931cb30cdd1e44efa5f33aa5df54d2b69a53d784b9394bc63c78c5d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,22
claim-162b7ad6fb511b369dcd,content/guides/switching-from-flo-complete-guide.mdx,dollar,HIGH,"In September 2025, a $59.5M class action settlement resolved claims from millions of affected users.",7530f61aac3c719c3ec1e8f23d3d54278f8532ddf9b0c45d55bf808f95ce5670,body:root.children[2].sentence[0],120a93ae5d0153a92c0a0ed32e3000829db3525b02f51624c397c3b655b9620d,63737fc83931cb30cdd1e44efa5f33aa5df54d2b69a53d784b9394bc63c78c5d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,22
claim-0cb3c21d4e104ea7590e,content/guides/understanding-period-app-data-policies.mdx,ftc,HIGH,Flo's privacy policy at the time of the FTC enforcement action stated it would not share health information with third parties.,6dbe26ecb0c7bbca5ea1f52d9d17733ba8cd5a2b4855f04fcce631306b505fa5,body:root.children[10].sentence[0],5a1e52eefa6659271e47c0252a5d2c1bb6ef6821685de8f310086c70187f7e62,7d700d4f3e9dd5a640efca74ca469ff5e1efa41c60c54c4f5e572d7b08fda3ad,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,22,41
claim-01427c1569a514241c1d,content/guides/understanding-period-app-data-policies.mdx,ftc,HIGH,"The FTC found that data was shared with Facebook, Google, and Flurry through embedded analytics SDKs.",16fbf6398a254418534cfe29886a5f6d50da0a8eb8b32037b6687bf19207d9a1,body:root.children[10].sentence[1],5a1e52eefa6659271e47c0252a5d2c1bb6ef6821685de8f310086c70187f7e62,7d700d4f3e9dd5a640efca74ca469ff5e1efa41c60c54c4f5e572d7b08fda3ad,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,22,133
claim-03954be8adf55db47b37,content/guides/what-is-zero-knowledge-period-tracker.mdx,dollar,HIGH,"The FTC enforcement action against Flo Health in 2021 and the subsequent $59.5M class action settlement (reported by Reuters, September 2025) illustrate that privacy policies alone are not protection.",e5c0ff819e4b0f5b396dd3b21c7fed3a0c5affc1854eec24346ec80c64fdb591,body:root.children[6].sentence[0],4c0d75478fc5185ea4de64d78b444eae98a7ae9adb2d412ec02f9ddf478bbe4f,2124b0c16d87b51b1b379a3757b746865aa77fc1b350b89c77afea93e8f3e32f,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,17,74
claim-6f95e561d1bb9028b907,content/guides/what-is-zero-knowledge-period-tracker.mdx,ftc,HIGH,"The FTC enforcement action against Flo Health in 2021 and the subsequent $59.5M class action settlement (reported by Reuters, September 2025) illustrate that privacy policies alone are not protection.",e5c0ff819e4b0f5b396dd3b21c7fed3a0c5affc1854eec24346ec80c64fdb591,body:root.children[6].sentence[0],4c0d75478fc5185ea4de64d78b444eae98a7ae9adb2d412ec02f9ddf478bbe4f,2124b0c16d87b51b1b379a3757b746865aa77fc1b350b89c77afea93e8f3e32f,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,17,5
claim-5a9c27ca8ee71baa5da9,content/guides/what-to-do-if-your-period-app-is-breached.mdx,ftc,HIGH,Or a friend texts you a link to an FTC press release.,c006f419eeec790556382f2ef508ecbce742c38507b7a5f3315e4b9feea49879,body:root.children[0].sentence[2],3e845d89a2c009e4f7dfebcae0fb0fc18a4ead443ab895c8085ba2b5db6eb1a2,534dd6a2ce5b7947dce227a9fce4daa901c9fdb089219e3229b9445c31780e66,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,2,118
claim-d27ee65cf822c7c487b9,content/guides/what-to-do-if-your-period-app-is-breached.mdx,ftc,HIGH,"The Flo FTC case and the Premom FTC case were the second type: not a hack, but ongoing transmission of health data to third parties.",c34750c6b77b7d9d890aeee84234530f27b7c8204ae32b37b401f06f98ec749f,body:root.children[6].sentence[4].occurrence[0],d5825df0cfc307d2ce3e2043c0e4832ae261bf0be6c36f24775d502625b97343,534dd6a2ce5b7947dce227a9fce4daa901c9fdb089219e3229b9445c31780e66,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,14,455
claim-3e0542a1e71c527411ae,content/guides/what-to-do-if-your-period-app-is-breached.mdx,ftc,HIGH,"The Flo FTC case and the Premom FTC case were the second type: not a hack, but ongoing transmission of health data to third parties.",c34750c6b77b7d9d890aeee84234530f27b7c8204ae32b37b401f06f98ec749f,body:root.children[6].sentence[4].occurrence[1],d5825df0cfc307d2ce3e2043c0e4832ae261bf0be6c36f24775d502625b97343,534dd6a2ce5b7947dce227a9fce4daa901c9fdb089219e3229b9445c31780e66,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,14,479
claim-3da0e88a7ea7610d3939,content/hormone-guides/how-to-test-hormones-at-home.mdx,dollar,MED,**Cost:** $60 to $150 depending on lab and panel.,e4487c8622e05b8c6019e9dce2f7a1ee602969cacd59af8ec6c2b97792a408c7,body:root.children[16].sentence[0].occurrence[0],c14394f6749ccf8b60e6189edccc6f7cfb2bebf64f90d85881eaed41aa94c603,eae3987131b52863027433c030a3ab3e0b610510dd733ea5e5da0271530e7d35,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,36,11
claim-310782a7651d9ddfa56c,content/hormone-guides/how-to-test-hormones-at-home.mdx,dollar,MED,**Cost:** $60 to $150 depending on lab and panel.,e4487c8622e05b8c6019e9dce2f7a1ee602969cacd59af8ec6c2b97792a408c7,body:root.children[16].sentence[0].occurrence[1],c14394f6749ccf8b60e6189edccc6f7cfb2bebf64f90d85881eaed41aa94c603,eae3987131b52863027433c030a3ab3e0b610510dd733ea5e5da0271530e7d35,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,36,18
claim-caa4c61be06d10ede9b3,content/hormone-guides/how-to-test-hormones-at-home.mdx,dollar,MED,**Cost:** $0.10 to $1 per strip.,9bb8e8b1f0185e09d8097238f3ef0e63640dd94f711f8084b2cc31eee174869d,body:root.children[8].sentence[0].occurrence[0],0978a6b3603867fca43f38814744fe107a65678a839aa0f56c2d9638d0ae54c3,eae3987131b52863027433c030a3ab3e0b610510dd733ea5e5da0271530e7d35,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,19,11
claim-004bf78048df6ead332c,content/hormone-guides/how-to-test-hormones-at-home.mdx,dollar,MED,**Cost:** $0.10 to $1 per strip.,9bb8e8b1f0185e09d8097238f3ef0e63640dd94f711f8084b2cc31eee174869d,body:root.children[8].sentence[0].occurrence[1],0978a6b3603867fca43f38814744fe107a65678a839aa0f56c2d9638d0ae54c3,eae3987131b52863027433c030a3ab3e0b610510dd733ea5e5da0271530e7d35,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,19,20
claim-1c6a6e5023c6581711d0,content/hormone-guides/supplements-for-hormone-balance.mdx,percent,MED,**Dose:** 20 to 40 mg standardized extract (typically standardized to 0.6% agnuside) once daily.,2b7c93bc6ae4aac28ac9415f3aa09ccb4a3a0d7ec59c1b48f3c252e02b8ecca6,body:root.children[24].sentence[0],f6b3bca28d97d4b46b2278bd87dd17bcbb70ed09cfc40112b42dc90d6d6b9cca,ce283f4ba1820577244774f18d44a2d2835f74a753309cba04b9bb622dba458c,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,50,71
claim-e8387e6b27a9d95fb1ee,content/lead-magnets/biopsy-result-visit-notes.mdx,ftc,LOW,FTC guidance says health information can include more than diagnoses and treatment.,5a41b5a3487526c5026c218e3549e131e8cfb1009852b0256d7013bf8d14fae1,body:root.children[77].sentence[0],4f649a544c93bf6f87618fe0f816a981e3fa66e770b81f609773931872641043,74814cfa8d67b59e5c3980692e7335ca1bd94500eb6f8f0d165ad895f2b7b419,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,294,1
claim-aab6b870c83f3fe84354,content/lead-magnets/birth-control-tracking-kit.mdx,ftc,LOW,The FTC tells mobile health app developers to minimize data and limit access and permissions.,e2cf55c619aab475ab10bbcc8e344e8f8302936391e733425790b3a79d0433f0,body:root.children[56].sentence[2],d41a021c0cb34ed64a62d891d3e00631522cb17bb4cd601761c3f268d20cddce,c97e413b2a88e593581900027b4069868341a4822cf34b3b2696ff20c409658e,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,178,280
claim-f8583db5555b4baeb7e5,content/lead-magnets/birth-control-tracking-kit.mdx,ftc,LOW,"The FTC has alleged that at least one period-tracking app shared sensitive health data with outside analytics providers after making privacy promises, which is useful context for keeping notes low-detail by default.",3c09578c31c8ffa68db54859fc01dbb3ba78254f83b04d75dc4fbb888ecf7774,body:root.children[71].sentence[0],c805f0b42c57bfccd8edea8b2b9fd8d0d6e698b00edc53ea5e8b5f7f63918bd7,c97e413b2a88e593581900027b4069868341a4822cf34b3b2696ff20c409658e,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,241,5
claim-1cc84af60b54d5cd9efb,content/lead-magnets/cycle-syncing-food-workout-planner.mdx,ftc,LOW,"FTC guidance for mobile health apps favors data minimization and clear privacy practices -- the same idea works for your own notes, on paper or in an app.",431cd5e681de3b340b7c6bb8d41f4819896a581c65946c2dfc035390b2b316db,body:root.children[59].sentence[0],d6ded501571ac8bb5ea2f5906068386392888b11695e5d99be21cc0a128f05fb,6238ae5a69afee4bbdca1fe4a84bb6e2aa1cf54a50eb470d176e87d83cd9aca3,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,166,1
claim-7acd5cfd2d9713d160d8,content/lead-magnets/delete-period-data-guide.mdx,ftc,LOW,"Flo faced a 2021 FTC consent order requiring it to get affirmative consent before sharing users' health data, after the FTC alleged Flo shared health data with Facebook and Google analytics through embedded SDKs.",82f68d6e87a186bd4b7c1ed3584efd260b8057c9417a2233e6decafb1eb03c41,body:root.children[20].sentence[0].occurrence[0],6d509e155c936a934e2654412edebdd3680e21aa7135a2dc0bc1289922600ac9,9eb4af77a679bf720ef962a91cedee9f28a30cf55d679d47b35ef75502874a1e,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,68,18
claim-82adcfbb7bf3f584988a,content/lead-magnets/delete-period-data-guide.mdx,ftc,LOW,"Flo faced a 2021 FTC consent order requiring it to get affirmative consent before sharing users' health data, after the FTC alleged Flo shared health data with Facebook and Google analytics through embedded SDKs.",82f68d6e87a186bd4b7c1ed3584efd260b8057c9417a2233e6decafb1eb03c41,body:root.children[20].sentence[0].occurrence[1],6d509e155c936a934e2654412edebdd3680e21aa7135a2dc0bc1289922600ac9,9eb4af77a679bf720ef962a91cedee9f28a30cf55d679d47b35ef75502874a1e,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,68,121
claim-8cd282bb54af98893802,content/lead-magnets/delete-period-data-guide.mdx,ftc,LOW,"The FTC has brought several cases over sensitive location data that can reveal clinic visits: it sued Kochava, alleging it sold location data that could track people to reproductive health clinics and other sensitive places; it finalized an order prohibiting Outlogic (formerly X-Mode) from sharing or selling sensitive location data; it finalized an order prohibiting InMarket from selling or sharing precise location data; and it finalized an order banning Mobilewalla from selling sensitive location data.",0ef3a1cee9852663c2fef78edc5ecc1ffa869310a01cfd192f2380eecf22d15b,body:root.children[64].sentence[0],f5bb57e33842acaf9fa6c75bd5fa89bdcf3f9058c33b5a430977901b7e6bc0d7,9eb4af77a679bf720ef962a91cedee9f28a30cf55d679d47b35ef75502874a1e,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,305,5
claim-feb9acb42b74602622d3,content/lead-magnets/delete-period-data-guide.mdx,ftc,LOW,The FTC has also examined broader data practices at social media and video streaming services.,63c1d1a5e2b74ea0bbe1a495c825e0e7c6ed06dcbc6a96360082a3e935a76e41,body:root.children[64].sentence[1],f5bb57e33842acaf9fa6c75bd5fa89bdcf3f9058c33b5a430977901b7e6bc0d7,9eb4af77a679bf720ef962a91cedee9f28a30cf55d679d47b35ef75502874a1e,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,305,514
claim-e82c21b4833ca6cdbc36,content/lead-magnets/first-period-starter-kit.mdx,ftc,LOW,"FTC guidance for mobile health apps favors minimizing data collection and limiting access -- the same idea works for a teen's own notes, on paper or in an app.",fbec1c4473ae0045de5999941e480478af82b4561b1f7d580de3e32c9c51d7e2,body:root.children[66].sentence[0],b65ef3ff2043602159459688ecc43b5b933b4516403043c929f08041300c2176,303b71af14fadb77c74e45077f72a4ebdc0904927665b529d1a0d872204ab603,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,228,1
claim-fddf2f6554a787cf76a9,content/lead-magnets/heavy-period-clot-tracker.mdx,ftc,LOW,FTC guidance for health apps favors data minimization and clear user choices.,36ffd657e995d413470ffc3ecb5dacbf53ffb974f0aeaf20f4fbc5113f431873,body:root.children[54].sentence[1],f26a15fb9170213f6794b92e4e4a8076f6829f84ea5373ea2d5641337d948cbf,c1b406e9e11e0b71b2977ef0a8d2f1a8c2b7ba7f4662749b69f0f4840d8e9de3,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,202,129
claim-a0effb6551054df9e138,content/lead-magnets/period-app-privacy-audit-kit.mdx,named-case,LOW,"This is the post-Dobbs concern: if law enforcement requests cycle data, what happens next.",60449266d8ff8b4a2f343d28f788c4a54079db52af4f652f7188f49bf633ffff,body:root.children[25].sentence[0],58e1ec6897025ef8e206b357db20a099b4f87099d05404d73186f01399397bca,445efc498823eec50577db4762e32df5092f254fa07a22f43680b104a0b395b4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,69,18
claim-b5ce7142bf69b8fb2399,content/lead-magnets/period-app-privacy-audit-kit.mdx,ftc,LOW,Search FTC enforcement actions against the app (ftc.gov/cases-proceedings).,a70d4e3fc470225ef82f1a90a233e507d47d5bd450001bdaf200eb782b316208,body:root.children[33].children[0].children[0].sentence[0],d3e8ebb7228fe2dcd7b4033bf568b813f84fafc13b641548dab175876dc0c521,445efc498823eec50577db4762e32df5092f254fa07a22f43680b104a0b395b4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,95,14
claim-e3f55d7a9000beba1817,content/lead-magnets/period-app-privacy-audit-kit.mdx,ftc,LOW,"The FTC finalized an order in 2021 requiring Flo Health to get affirmative consent before sharing users' health data, after alleging Flo misled users about how it shared data with outside firms.",175e880aa71709de7810ab3f1df7d7a7b6b4875c2efe8cb22871a39dcc4ba293,body:root.children[34].sentence[1],e15190075024045050bba7f1b29b8a3c054466f4339f0ec81e8dd2d2a909df6a,445efc498823eec50577db4762e32df5092f254fa07a22f43680b104a0b395b4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,100,132
claim-7da225ebde60689caa87,content/lead-magnets/period-app-privacy-audit-kit.mdx,ftc,LOW,"The FTC's case page for Premom's developer, Easy Healthcare, says its 2023 final order bars the company from sharing health data for advertising.",d2ccd745673af1a0b4528b3bfaa431503ec3cfd30df5e2a7a352fc3479594fdc,body:root.children[34].sentence[2],e15190075024045050bba7f1b29b8a3c054466f4339f0ec81e8dd2d2a909df6a,445efc498823eec50577db4762e32df5092f254fa07a22f43680b104a0b395b4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,100,327
claim-01945eba13ed6fb9844b,content/lead-magnets/period-app-privacy-audit-kit.mdx,ftc,LOW,**Red flags:** A prior FTC consent order or settlement.,30dc951b36ae2a53972cc55d303c381ce353623abd23f8492d101e0498932191,body:root.children[35].sentence[0],18d8e40fff5a873f4ec6e88b6f496fb82e142fd66d4ee1a48d4b68d15dcd517d,445efc498823eec50577db4762e32df5092f254fa07a22f43680b104a0b395b4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,102,24
claim-fdd1231531ff406d25e9,content/lead-magnets/period-app-privacy-audit-kit.mdx,percent,LOW,"81% of Americans wrongly believe HIPAA covers health apps (ClearDATA/Harris Poll, May 2023, n=2,053, as reported in prior published guidance).",a47b48b2cdcc9544dbdf1afce2496dac9538767b9af60e9cfa8a7ee7166fbe38,body:root.children[5].sentence[0],c030d21159416496d8e1a83ad82bc53c1035bd275cb9fc0de98c0efd3255e6a7,445efc498823eec50577db4762e32df5092f254fa07a22f43680b104a0b395b4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,12,1
claim-6dda821b5543b8f6b427,content/lead-magnets/period-app-privacy-audit-kit.mdx,percent,LOW,"Wellness incentive rules permit financial pressure of up to 30% of health coverage cost, which is not a fully free choice.",a48cb4fcecc3a3c982abddd522d27a48cd52921baca3dfea1153949eaa767b4b,body:root.children[60].sentence[1],da837fdb396f071775ddc298f8ae7f3404e78b92273ae9e0a52e2d48852901f6,445efc498823eec50577db4762e32df5092f254fa07a22f43680b104a0b395b4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,210,154
claim-a23607ea9ac9621bfae9,content/lead-magnets/period-app-privacy-audit-kit.mdx,named-case,LOW,"For state-level legal risk context, see the [post-Dobbs digital safety and state risk kit](/free/post-dobbs-digital-safety-kit-hub).",f12c600ecccd9c1528e094f3200c6af1ef63e021c72383df985858d2e5e15b33,body:root.children[78].sentence[1],93e3323c0342d7b335e89723322c500c7c043afaf354b490e97c0c4e36444463,445efc498823eec50577db4762e32df5092f254fa07a22f43680b104a0b395b4,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,270,192
claim-bcf215eee57d6ccd62fb,content/lead-magnets/period-leak-and-product-kit.mdx,ftc,LOW,FTC guidance for mobile health app developers favors minimizing data and limiting access and permissions; the same idea works for your own notes.,2f2609ddd1248047c4aa769495b52d78a209c15022d53136477ed4f638b036ce,body:root.children[78].sentence[0],ee14f20afa5037a8ee10396afa56e37ed3bcf3e47cef8cbbbb303394fd545764,eea6c1e455fe3c1093a1203f2f6c85a2537e09922205d4e6bf2d912f23ff70d1,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,253,1
claim-90c2858d29d172143755,content/lead-magnets/period-pain-cramp-diary.mdx,ftc,LOW,"HHS notes that HIPAA applies to covered entities and business associates, not every consumer app in every use, and the FTC's Health Breach Notification Rule can apply to some health apps when covered health information is breached.",56348d1184b8ff0b5d7347a038e609f0303ac24ffec937298cc4d843ab84524d,body:root.children[88].sentence[2],a7fd9f1697d3fed76945acb30823e7d6ee171013457e0a7a7e5c581a50ab1acf,b876cbdcb38b1673df759cd66e6f9c775a220f21de63cf31f1f5781ee9a87e65,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,289,191
claim-b1ea2dac684526d39ca3,content/lead-magnets/post-dobbs-digital-safety-kit-hub.mdx,ftc,LOW,"Flo, Premom, Glow, and Natural Cycles have all faced FTC actions, state AG settlements, or class actions at various points; check current status before assuming any figure is current.",8dae261c3506a44c0e64d6f2f1048d5ac94a68a88706c438ed322b36cae7eaf4,body:root.children[14].children[2].children[0].sentence[1],f03a9508eaddb19c8d1d1759732ce33ed12e969e6ca8da42303b9a4b959dceee,9ee3ec2bf319f067db8e719ca168d151b2658e69173b98282c01f432ee159432,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,45,120
claim-6d5077e35ffcb74d76de,content/lead-magnets/post-dobbs-digital-safety-kit-hub.mdx,bill-number,LOW,"Florida's six-week abortion ban (HB 5) took effect in May 2024, after an earlier 15-week ban.",c75f49f2f8a13a512154ca4c0eb5cf97a6c0fd3fa89546819f9ea0622dd5e26f,body:root.children[34].sentence[0],1290121091d945f8b1f99f3e1a33506d72f7b60de3e3fa812545f0fa9d33501a,9ee3ec2bf319f067db8e719ca168d151b2658e69173b98282c01f432ee159432,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,99,34
claim-9a039088f6a93cfd3347,content/lead-magnets/post-dobbs-digital-safety-kit-hub.mdx,dollar,LOW,"Florida's Digital Bill of Rights (FDBR), enacted in 2023, only applies to companies with at least $1 billion in annual global revenue that derive at least 50% of that revenue from online advertising.",f19e03e78e5a47b20e1da48f4c1b732db2f3e4c7f0e8b0016f04cebdbc20288a,body:root.children[35].sentence[0],cba3c842d2e815719884824e4864fe2616eccda03abd28291a40cb259815d91a,9ee3ec2bf319f067db8e719ca168d151b2658e69173b98282c01f432ee159432,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,101,99
claim-02695b09d0ce9a61b320,content/lead-magnets/post-dobbs-digital-safety-kit-hub.mdx,percent,LOW,"Florida's Digital Bill of Rights (FDBR), enacted in 2023, only applies to companies with at least $1 billion in annual global revenue that derive at least 50% of that revenue from online advertising.",f19e03e78e5a47b20e1da48f4c1b732db2f3e4c7f0e8b0016f04cebdbc20288a,body:root.children[35].sentence[0],cba3c842d2e815719884824e4864fe2616eccda03abd28291a40cb259815d91a,9ee3ec2bf319f067db8e719ca168d151b2658e69173b98282c01f432ee159432,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,101,156
claim-8298f957c7058bfe76d1,content/lead-magnets/post-dobbs-digital-safety-kit-hub.mdx,since-date,LOW,"Texas has had a near-total criminal abortion ban in effect since 2022, with penalties applying to providers, not patients, under current law.",5cc0dadc42a22cf9f66672862d5de44742cdeccc6a9309341e6129c989f288a6,body:root.children[45].sentence[0],b94823a8b43efd74272172684dd5db0e8376d5980e7c9a07ad5981f3d8d2cc96,9ee3ec2bf319f067db8e719ca168d151b2658e69173b98282c01f432ee159432,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,121,60
claim-5c39a6cebdeda164686c,content/lead-magnets/post-dobbs-digital-safety-kit-hub.mdx,dollar,LOW,"Texas's SB 8 (2021) and HB 7 (effective December 2025) added a distinct civil layer: HB 7 set a $100,000 minimum bounty for a successful civil suit against anyone who performed, aided, or abetted a medication abortion in violation of Texas law, with the first such suit filed in February 2026.",3c058ec25daf4e513cfc63e997e9839faeb1d717c2c5dd736f5cde75a5a23cc4,body:root.children[46].sentence[0],893edbba5143263f073c8b9c5823de7d60bf386248802e55c6f95a3c359f98bc,9ee3ec2bf319f067db8e719ca168d151b2658e69173b98282c01f432ee159432,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,123,97
claim-d0f6738b9535794dbf60,content/lead-magnets/post-dobbs-digital-safety-kit-hub.mdx,bill-number,LOW,"Texas's SB 8 (2021) and HB 7 (effective December 2025) added a distinct civil layer: HB 7 set a $100,000 minimum bounty for a successful civil suit against anyone who performed, aided, or abetted a medication abortion in violation of Texas law, with the first such suit filed in February 2026.",3c058ec25daf4e513cfc63e997e9839faeb1d717c2c5dd736f5cde75a5a23cc4,body:root.children[46].sentence[0].occurrence[0],893edbba5143263f073c8b9c5823de7d60bf386248802e55c6f95a3c359f98bc,9ee3ec2bf319f067db8e719ca168d151b2658e69173b98282c01f432ee159432,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,123,9
claim-ed034734cd3d324622c4,content/lead-magnets/post-dobbs-digital-safety-kit-hub.mdx,bill-number,LOW,"Texas's SB 8 (2021) and HB 7 (effective December 2025) added a distinct civil layer: HB 7 set a $100,000 minimum bounty for a successful civil suit against anyone who performed, aided, or abetted a medication abortion in violation of Texas law, with the first such suit filed in February 2026.",3c058ec25daf4e513cfc63e997e9839faeb1d717c2c5dd736f5cde75a5a23cc4,body:root.children[46].sentence[0].occurrence[1],893edbba5143263f073c8b9c5823de7d60bf386248802e55c6f95a3c359f98bc,9ee3ec2bf319f067db8e719ca168d151b2658e69173b98282c01f432ee159432,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,123,25
claim-ccc4efc31c82d79f7e39,content/lead-magnets/post-dobbs-digital-safety-kit-hub.mdx,bill-number,LOW,"Texas's SB 8 (2021) and HB 7 (effective December 2025) added a distinct civil layer: HB 7 set a $100,000 minimum bounty for a successful civil suit against anyone who performed, aided, or abetted a medication abortion in violation of Texas law, with the first such suit filed in February 2026.",3c058ec25daf4e513cfc63e997e9839faeb1d717c2c5dd736f5cde75a5a23cc4,body:root.children[46].sentence[0].occurrence[2],893edbba5143263f073c8b9c5823de7d60bf386248802e55c6f95a3c359f98bc,9ee3ec2bf319f067db8e719ca168d151b2658e69173b98282c01f432ee159432,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,123,86
claim-3b0a53d7b3f3a4ac52f3,content/lead-magnets/privacy-guide.mdx,ftc,LOW,"In 2021, the FTC finalized a consent order against Flo Health after finding that the company shared users' health data with third-party analytics and advertising companies, including Facebook and Google, despite promises that such data would be kept private.",ced15945a742e6ece11b58a5d1e5cbbf1b3b21249347b241cd7a9758f3513f66,body:root.children[16].sentence[0],0ad2e7311dc1e799e57e0f4ef27f4be88f57ba8fcf0b6eba3dbc69f4339bc071,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,36,14
claim-2e4b1346b89effc48950,content/lead-magnets/privacy-guide.mdx,dollar,LOW,"A combined class action settlement against Flo, Google, and Flurry reached $59.5 million in September 2025 (as of original publication; check current rates).",a3a38150d41096469cc9828e2e8755abdb2c6cb470b723cb7612e3009a6a4eea,body:root.children[16].sentence[1],0ad2e7311dc1e799e57e0f4ef27f4be88f57ba8fcf0b6eba3dbc69f4339bc071,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,36,335
